LON,LAT,M
-118.3607,34.1111,3.0
-118.3607,34.113,3.0
-118.3607,34.1146,73.0
-118.3607,34.2407,1.0
-118.3606,34.0285,1.0
-118.3606,34.039,1.0
-118.3606,34.0417,1.0
-118.3606,34.0495,1.0
-118.3606,34.1209,2.0
-118.3606,34.1324,3.0
-118.3606,34.2221,4.0
-118.3606,34.2466,1.0
-118.3605,34.0148,1.0
-118.3605,34.0232,2.0
-118.3605,34.0325,5.0
-118.3605,34.0353,13.0
-118.3605,34.0386,5.0
-118.3605,34.0437,4.0
-118.3605,34.0838,22.0
-118.3605,34.0854,8.0
-118.3605,34.0981,1.0
-118.3605,34.0999,2.0
-118.3605,34.1015,3.0
-118.3605,34.1028,1.0
-118.3605,34.1666,7.0
-118.3605,34.1687,3.0
-118.3605,34.17,4.0
-118.3605,34.1721,8.0
-118.3605,34.1779,9.0
-118.3605,34.1824,1.0
-118.3605,34.1831,3.0
-118.3604,34.0117,1.0
-118.3604,34.0276,1.0
-118.3604,34.0391,1.0
-118.3604,34.05,6.0
-118.3604,34.0667,1.0
-118.3604,34.0682,4.0
-118.3604,34.0761,11.0
-118.3604,34.0782,7.0
-118.3604,34.0802,4.0
-118.3604,34.0944,7.0
-118.3604,34.0962,7.0
-118.3604,34.0981,2.0
-118.3604,34.1504,4.0
-118.3604,34.1613,3.0
-118.3604,34.1631,2.0
-118.3604,34.1649,6.0
-118.3604,34.17,1.0
-118.3604,34.1721,1.0
-118.3604,34.174,1.0
-118.3604,34.1794,1.0
-118.3604,34.1851,2.0
-118.3604,34.2141,2.0
-118.3603,34.0252,1.0
-118.3603,34.0276,7.0
-118.3603,34.0293,1.0
-118.3603,34.0391,6.0
-118.3603,34.0482,5.0
-118.3603,34.0523,4.0
-118.3603,34.0649,1.0
-118.3603,34.1275,2.0
-118.3603,34.2418,1.0
-118.3602,34.0118,1.0
-118.3602,34.0325,2.0
-118.3602,34.0396,1.0
-118.3602,34.0458,3.0
-118.3602,34.0557,4.0
-118.3602,34.1091,3.0
-118.3602,34.1093,2.0
-118.3602,34.1248,1.0
-118.3602,34.154,2.0
-118.3602,34.1806,1.0
-118.3602,34.2202,4.0
-118.3601,34.018,2.0
-118.3601,34.033,5.0
-118.3601,34.0364,7.0
-118.3601,34.0561,5.0
-118.3601,34.0565,2.0
-118.3601,34.0593,1.0
-118.3601,34.1275,8.0
-118.3601,34.1346,3.0
-118.3601,34.1805,3.0
-118.3601,34.225,3.0
-118.3601,34.2262,6.0
-118.3601,34.2322,2.0
-118.36,34.03,1.0
-118.36,34.0334,1.0
-118.36,34.0401,2.0
-118.36,34.0438,1.0
-118.36,34.0498,1.0
-118.36,34.0561,2.0
-118.36,34.1016,4.0
-118.36,34.1442,2.0
-118.36,34.1444,2.0
-118.36,34.1467,1.0
-118.36,34.1687,2.0
-118.36,34.2211,1.0
-118.3599,34.0261,3.0
-118.3599,34.0289,4.0
-118.3599,34.0334,2.0
-118.3599,34.0438,5.0
-118.3599,34.0502,3.0
-118.3599,34.0575,16.0
-118.3599,34.0576,1.0
-118.3599,34.0663,5.0
-118.3599,34.0981,4.0
-118.3599,34.2173,5.0
-118.3599,34.2174,1.0
-118.3599,34.2339,1.0
-118.3598,34.0376,8.0
-118.3598,34.0439,3.0
-118.3598,34.0498,3.0
-118.3598,34.0687,1.0
-118.3598,34.0761,3.0
-118.3598,34.1144,3.0
-118.3598,34.1387,14.0
-118.3598,34.1522,12.0
-118.3598,34.1748,7.0
-118.3598,34.2425,1.0
-118.3598,34.2761,1.0
-118.3597,34.0342,1.0
-118.3597,34.0394,1.0
-118.3597,34.054,8.0
-118.3597,34.0663,9.0
-118.3597,34.1073,1.0
-118.3597,34.134,11.0
-118.3597,34.1504,2.0
-118.3597,34.1849,6.0
-118.3597,34.219,3.0
-118.3596,34.0321,3.0
-118.3596,34.0342,1.0
-118.3596,34.0438,1.0
-118.3596,34.0581,2.0
-118.3596,34.0621,7.0
-118.3596,34.0627,2.0
-118.3595,34.0299,7.0
-118.3595,34.0325,1.0
-118.3595,34.0415,8.0
-118.3595,34.0477,1.0
-118.3595,34.0713,56.0
-118.3595,34.0838,48.0
-118.3595,34.0854,8.0
-118.3595,34.0872,5.0
-118.3595,34.1224,1.0
-118.3595,34.1577,1.0
-118.3595,34.2177,1.0
-118.3595,34.2696,1.0
-118.3594,34.0274,6.0
-118.3594,34.0387,17.0
-118.3594,34.0417,1.0
-118.3594,34.0496,2.0
-118.3594,34.0608,1.0
-118.3594,34.0713,1.0
-118.3594,34.0761,9.0
-118.3594,34.0782,10.0
-118.3594,34.0981,8.0
-118.3594,34.0999,8.0
-118.3594,34.1017,2.0
-118.3594,34.1026,1.0
-118.3594,34.1577,1.0
-118.3594,34.1591,2.0
-118.3594,34.1595,1.0
-118.3594,34.1613,4.0
-118.3594,34.1631,1.0
-118.3594,34.1649,2.0
-118.3594,34.1672,1.0
-118.3594,34.1687,6.0
-118.3594,34.17,4.0
-118.3594,34.1721,10.0
-118.3594,34.1722,1.0
-118.3594,34.1831,2.0
-118.3593,34.0225,2.0
-118.3593,34.0353,4.0
-118.3593,34.0588,1.0
-118.3593,34.0627,24.0
-118.3593,34.0944,1.0
-118.3593,34.0962,1.0
-118.3593,34.0981,1.0
-118.3593,34.1479,3.0
-118.3593,34.1489,2.0
-118.3593,34.1496,2.0
-118.3593,34.1504,5.0
-118.3593,34.1522,12.0
-118.3593,34.1631,1.0
-118.3593,34.2225,2.0
-118.3593,34.2408,1.0
-118.3592,34.0306,4.0
-118.3592,34.0325,1.0
-118.3592,34.0334,1.0
-118.3592,34.037,8.0
-118.3592,34.0439,1.0
-118.3592,34.0455,3.0
-118.3592,34.0521,10.0
-118.3592,34.0551,1.0
-118.3592,34.213,2.0
-118.3592,34.2224,1.0
-118.3592,34.2276,1.0
-118.3592,34.2719,3.0
-118.3591,34.0182,5.0
-118.3591,34.0255,1.0
-118.3591,34.0325,1.0
-118.3591,34.0498,2.0
-118.3591,34.0555,1.0
-118.3591,34.0945,1.0
-118.3591,34.1298,1.0
-118.3591,34.1299,3.0
-118.3591,34.1308,2.0
-118.3591,34.1309,1.0
-118.3591,34.1343,15.0
-118.3591,34.1505,1.0
-118.3591,34.154,1.0
-118.3591,34.2123,10.0
-118.3591,34.214,10.0
-118.3591,34.2276,1.0
-118.3591,34.2778,1.0
-118.359,34.0008,9.0
-118.359,34.0009,1.0
-118.359,34.0342,1.0
-118.359,34.0398,6.0
-118.359,34.05,1.0
-118.359,34.0619,7.0
-118.359,34.0693,4.0
-118.359,34.0712,18.0
-118.359,34.0713,1.0
-118.359,34.2123,5.0
-118.3589,34.0021,3.0
-118.3589,34.0261,6.0
-118.3589,34.0286,7.0
-118.3589,34.0342,3.0
-118.3589,34.0365,3.0
-118.3589,34.0494,3.0
-118.3589,34.0557,3.0
-118.3589,34.0575,1.0
-118.3589,34.1216,1.0
-118.3589,34.1246,1.0
-118.3589,34.1456,1.0
-118.3589,34.1506,6.0
-118.3588,34.0003,2.0
-118.3588,34.0009,4.0
-118.3588,34.0417,21.0
-118.3588,34.0434,3.0
-118.3588,34.0679,4.0
-118.3588,34.1017,2.0
-118.3588,34.1247,2.0
-118.3588,34.2248,3.0
-118.3588,34.2562,14.0
-118.3588,34.2643,1.0
-118.3588,34.2741,2.0
-118.3587,34.0135,5.0
-118.3587,34.0537,2.0
-118.3586,33.9818,1.0
-118.3586,33.982,1.0
-118.3586,34.0325,7.0
-118.3586,34.0409,1.0
-118.3586,34.044,7.0
-118.3586,34.0441,3.0
-118.3586,34.0537,1.0
-118.3586,34.1779,2.0
-118.3585,33.982,1.0
-118.3585,34.0144,2.0
-118.3585,34.0158,4.0
-118.3585,34.0271,5.0
-118.3585,34.0376,2.0
-118.3585,34.0474,6.0
-118.3585,34.2233,3.0
-118.3585,34.2617,1.0
-118.3584,34.0552,4.0
-118.3584,34.0608,4.0
-118.3584,34.0761,14.0
-118.3584,34.0782,9.0
-118.3584,34.0802,6.0
-118.3584,34.0818,7.0
-118.3584,34.0838,12.0
-118.3584,34.0854,4.0
-118.3584,34.1687,5.0
-118.3584,34.2219,9.0
-118.3584,34.2627,3.0
-118.3583,34.0358,1.0
-118.3583,34.0447,1.0
-118.3583,34.0518,12.0
-118.3583,34.0548,5.0
-118.3583,34.0608,2.0
-118.3583,34.0657,2.0
-118.3583,34.0671,5.0
-118.3583,34.0681,1.0
-118.3583,34.0693,1.0
-118.3583,34.0999,4.0
-118.3583,34.1037,2.0
-118.3583,34.1468,1.0
-118.3583,34.1613,2.0
-118.3583,34.1631,4.0
-118.3583,34.1649,6.0
-118.3583,34.1667,5.0
-118.3583,34.1676,2.0
-118.3583,34.1677,2.0
-118.3583,34.1695,2.0
-118.3583,34.1701,1.0
-118.3583,34.2645,1.0
-118.3582,34.0183,1.0
-118.3582,34.0225,5.0
-118.3582,34.0238,1.0
-118.3582,34.025,2.0
-118.3582,34.0304,2.0
-118.3582,34.042,1.0
-118.3582,34.0452,1.0
-118.3582,34.0497,2.0
-118.3582,34.0591,1.0
-118.3582,34.0962,2.0
-118.3582,34.0981,2.0
-118.3582,34.1017,11.0
-118.3582,34.1205,1.0
-118.3582,34.154,1.0
-118.3582,34.2608,1.0
-118.3582,34.2768,1.0
-118.3581,34.0012,9.0
-118.3581,34.0389,1.0
-118.3581,34.039,1.0
-118.3581,34.0402,5.0
-118.3581,34.0424,2.0
-118.3581,34.0453,7.0
-118.3581,34.0551,7.0
-118.3581,34.0553,1.0
-118.3581,34.0575,3.0
-118.3581,34.0944,1.0
-118.3581,34.2179,1.0
-118.3581,34.2198,1.0
-118.358,34.0012,1.0
-118.358,34.0183,3.0
-118.358,34.0255,1.0
-118.358,34.0284,5.0
-118.358,34.111,1.0
-118.358,34.1734,3.0
-118.3579,33.9972,3.0
-118.3579,33.9974,3.0
-118.3579,34.0311,1.0
-118.3579,34.0491,2.0
-118.3579,34.0557,1.0
-118.3579,34.0618,4.0
-118.3579,34.0673,1.0
-118.3579,34.1722,1.0
-118.3578,33.9971,2.0
-118.3578,34.0262,1.0
-118.3578,34.0404,1.0
-118.3578,34.0433,2.0
-118.3578,34.0626,35.0
-118.3578,34.0675,1.0
-118.3578,34.1017,1.0
-118.3578,34.1387,17.0
-118.3578,34.1522,5.0
-118.3578,34.2215,1.0
-118.3577,34.0293,2.0
-118.3577,34.0343,7.0
-118.3577,34.04,5.0
-118.3577,34.0408,1.0
-118.3577,34.0535,1.0
-118.3577,34.0552,2.0
-118.3577,34.0802,2.0
-118.3577,34.0981,36.0
-118.3576,34.0119,5.0
-118.3576,34.0325,4.0
-118.3576,34.0374,2.0
-118.3576,34.0405,5.0
-118.3576,34.1667,3.0
-118.3576,34.2119,6.0
-118.3576,34.214,4.0
-118.3576,34.2141,1.0
-118.3576,34.2152,1.0
-118.3576,34.2164,2.0
-118.3576,34.2173,2.0
-118.3575,34.0134,5.0
-118.3575,34.0153,1.0
-118.3575,34.0269,3.0
-118.3575,34.0413,1.0
-118.3575,34.0442,3.0
-118.3575,34.0592,16.0
-118.3575,34.0608,5.0
-118.3575,34.0837,20.0
-118.3575,34.1316,5.0
-118.3575,34.2118,2.0
-118.3575,34.2456,1.0
-118.3575,34.2457,1.0
-118.3575,34.2471,3.0
-118.3575,34.248,1.0
-118.3575,34.2489,1.0
-118.3575,34.2541,1.0
-118.3574,34.0472,4.0
-118.3574,34.0492,1.0
-118.3574,34.0591,2.0
-118.3574,34.0657,2.0
-118.3574,34.0761,9.0
-118.3574,34.0782,13.0
-118.3574,34.0802,8.0
-118.3574,34.0818,13.0
-118.3574,34.0837,27.0
-118.3574,34.0838,1.0
-118.3574,34.0854,9.0
-118.3574,34.0872,3.0
-118.3574,34.1017,13.0
-118.3574,34.2569,3.0
-118.3573,34.0038,11.0
-118.3573,34.0301,4.0
-118.3573,34.0383,3.0
-118.3573,34.0494,2.0
-118.3573,34.0668,8.0
-118.3573,34.0761,2.0
-118.3573,34.0782,33.0
-118.3573,34.2216,4.0
-118.3573,34.2219,1.0
-118.3573,34.234,1.0
-118.3573,34.2355,3.0
-118.3572,34.0016,6.0
-118.3572,34.0244,2.0
-118.3572,34.0249,2.0
-118.3572,34.0357,3.0
-118.3572,34.0419,1.0
-118.3572,34.0981,8.0
-118.3572,34.0999,2.0
-118.3572,34.1004,4.0
-118.3572,34.1327,1.0
-118.3572,34.1377,2.0
-118.3572,34.1495,2.0
-118.3572,34.1595,1.0
-118.3572,34.2236,1.0
-118.3572,34.2259,2.0
-118.3571,34.0016,3.0
-118.3571,34.0215,2.0
-118.3571,34.0225,1.0
-118.3571,34.0331,1.0
-118.3571,34.045,7.0
-118.3571,34.0575,9.0
-118.3571,34.0735,66.0
-118.3571,34.0944,1.0
-118.3571,34.0962,3.0
-118.3571,34.0981,2.0
-118.3571,34.1485,2.0
-118.3571,34.1486,1.0
-118.3571,34.1504,6.0
-118.3571,34.1522,5.0
-118.3571,34.154,3.0
-118.3571,34.1558,1.0
-118.3571,34.1577,2.0
-118.3571,34.1677,2.0
-118.3571,34.1705,4.0
-118.3571,34.2765,1.0
-118.357,34.0255,2.0
-118.357,34.0281,8.0
-118.357,34.0389,1.0
-118.357,34.0515,1.0
-118.357,34.0529,2.0
-118.357,34.0554,2.0
-118.357,34.0649,1.0
-118.357,34.0944,3.0
-118.357,34.1361,11.0
-118.357,34.2216,3.0
-118.3569,34.0178,2.0
-118.3569,34.0183,3.0
-118.3569,34.0335,1.0
-118.3569,34.0393,1.0
-118.3569,34.0429,1.0
-118.3569,34.043,1.0
-118.3569,34.0486,3.0
-118.3569,34.0487,6.0
-118.3569,34.0555,1.0
-118.3569,34.0626,3.0
-118.3569,34.1156,3.0
-118.3569,34.1173,1.0
-118.3569,34.158,5.0
-118.3568,34.0432,4.0
-118.3568,34.0457,2.0
-118.3568,34.0534,1.0
-118.3568,34.1029,8.0
-118.3568,34.1284,35.0
-118.3567,34.0398,2.0
-118.3567,34.1667,2.0
-118.3567,34.2418,1.0
-118.3566,34.0035,1.0
-118.3566,34.0215,2.0
-118.3566,34.0266,1.0
-118.3566,34.0318,4.0
-118.3566,34.0325,3.0
-118.3566,34.0344,13.0
-118.3566,34.0371,2.0
-118.3566,34.0437,2.0
-118.3566,34.0491,2.0
-118.3566,34.0514,3.0
-118.3566,34.0608,6.0
-118.3566,34.0686,1.0
-118.3566,34.1048,1.0
-118.3566,34.2227,2.0
-118.3565,34.0035,1.0
-118.3565,34.0157,1.0
-118.3565,34.1214,1.0
-118.3564,34.0299,1.0
-118.3564,34.0411,1.0
-118.3564,34.0443,2.0
-118.3564,34.052,1.0
-118.3564,34.0591,1.0
-118.3564,34.0802,6.0
-118.3564,34.0818,9.0
-118.3564,34.0837,4.0
-118.3564,34.0853,2.0
-118.3564,34.1215,3.0
-118.3564,34.1689,3.0
-118.3564,34.2105,2.0
-118.3564,34.211,8.0
-118.3564,34.2111,1.0
-118.3564,34.2129,4.0
-118.3564,34.2224,1.0
-118.3564,34.2753,1.0
-118.3563,34.0148,2.0
-118.3563,34.0248,1.0
-118.3563,34.0289,28.0
-118.3563,34.0298,13.0
-118.3563,34.0325,1.0
-118.3563,34.0407,4.0
-118.3563,34.0445,2.0
-118.3563,34.0545,1.0
-118.3563,34.0708,56.0
-118.3563,34.0736,131.0
-118.3563,34.0747,183.0
-118.3563,34.0761,43.0
-118.3563,34.0775,1.0
-118.3563,34.0782,11.0
-118.3563,34.0837,14.0
-118.3563,34.1198,4.0
-118.3563,34.1659,1.0
-118.3563,34.2295,1.0
-118.3562,34.0055,4.0
-118.3562,34.0325,1.0
-118.3562,34.0637,58.0
-118.3562,34.1017,5.0
-118.3562,34.1223,3.0
-118.3562,34.247,1.0
-118.3561,34.0279,4.0
-118.3561,34.0356,10.0
-118.3561,34.062,1.0
-118.3561,34.0962,7.0
-118.3561,34.0981,16.0
-118.3561,34.0999,1.0
-118.3561,34.1017,1.0
-118.3561,34.1295,1.0
-118.3561,34.1485,4.0
-118.3561,34.154,1.0
-118.3561,34.1558,3.0
-118.3561,34.1559,2.0
-118.3561,34.1577,2.0
-118.3561,34.2174,6.0
-118.3561,34.2738,1.0
-118.356,34.0093,1.0
-118.356,34.0255,2.0
-118.356,34.0574,12.0
-118.356,34.0681,8.0
-118.356,34.0944,6.0
-118.356,34.0962,2.0
-118.356,34.1175,3.0
-118.356,34.1504,4.0
-118.356,34.1595,4.0
-118.3559,33.9825,1.0
-118.3559,34.0334,1.0
-118.3559,34.0431,1.0
-118.3559,34.0546,5.0
-118.3559,34.0554,1.0
-118.3559,34.0575,2.0
-118.3559,34.0625,3.0
-118.3559,34.1328,1.0
-118.3559,34.1329,25.0
-118.3558,34.0032,1.0
-118.3558,34.0262,3.0
-118.3558,34.0263,1.0
-118.3558,34.0485,13.0
-118.3558,34.0512,6.0
-118.3558,34.0513,1.0
-118.3558,34.2101,9.0
-118.3558,34.2152,1.0
-118.3557,34.0316,2.0
-118.3557,34.0607,8.0
-118.3557,34.2322,1.0
-118.3557,34.278,1.0
-118.3556,34.0051,1.0
-118.3556,34.0123,3.0
-118.3556,34.0183,18.0
-118.3556,34.0199,14.0
-118.3556,34.0202,8.0
-118.3556,34.0205,1.0
-118.3556,34.0215,34.0
-118.3556,34.0216,2.0
-118.3556,34.0218,12.0
-118.3556,34.0255,10.0
-118.3556,34.0368,6.0
-118.3556,34.0396,1.0
-118.3556,34.0436,1.0
-118.3556,34.0489,1.0
-118.3556,34.0962,1.0
-118.3556,34.1669,1.0
-118.3556,34.2578,1.0
-118.3555,33.9817,2.0
-118.3555,33.9822,3.0
-118.3555,34.0024,1.0
-118.3555,34.0039,1.0
-118.3555,34.0056,2.0
-118.3555,34.0148,7.0
-118.3555,34.0165,1.0
-118.3555,34.0183,3.0
-118.3555,34.0236,1.0
-118.3555,34.0325,1.0
-118.3555,34.0345,4.0
-118.3555,34.0465,10.0
-118.3555,34.0466,2.0
-118.3555,34.0559,1.0
-118.3555,34.0761,17.0
-118.3555,34.0762,85.0
-118.3555,34.108,1.0
-118.3554,33.9826,2.0
-118.3554,34.0014,1.0
-118.3554,34.0132,4.0
-118.3554,34.0231,13.0
-118.3554,34.0234,1.0
-118.3554,34.0296,4.0
-118.3554,34.0325,2.0
-118.3554,34.0445,1.0
-118.3554,34.0466,1.0
-118.3554,34.1056,4.0
-118.3554,34.221,2.0
-118.3553,34.0013,4.0
-118.3553,34.0076,2.0
-118.3553,34.0325,3.0
-118.3553,34.0445,1.0
-118.3553,34.0541,5.0
-118.3553,34.0562,2.0
-118.3553,34.0589,1.0
-118.3553,34.059,3.0
-118.3553,34.0761,2.0
-118.3553,34.0762,7.0
-118.3553,34.0782,9.0
-118.3553,34.0802,6.0
-118.3553,34.0818,12.0
-118.3553,34.0837,70.0
-118.3553,34.0853,6.0
-118.3553,34.0854,2.0
-118.3553,34.0872,2.0
-118.3553,34.1017,5.0
-118.3553,34.1206,4.0
-118.3553,34.1238,4.0
-118.3553,34.1522,3.0
-118.3553,34.1651,5.0
-118.3553,34.2112,3.0
-118.3553,34.2125,1.0
-118.3553,34.214,4.0
-118.3553,34.2341,1.0
-118.3552,34.0247,2.0
-118.3552,34.0248,3.0
-118.3552,34.0275,1.0
-118.3552,34.0276,2.0
-118.3552,34.0325,2.0
-118.3552,34.0352,2.0
-118.3552,34.0446,2.0
-118.3552,34.0551,5.0
-118.3552,34.0557,3.0
-118.3552,34.0662,7.0
-118.3552,34.0688,8.0
-118.3552,34.0691,2.0
-118.3552,34.0696,1.0
-118.3552,34.0697,1.0
-118.3552,34.0704,13.0
-118.3552,34.0707,27.0
-118.3552,34.1149,3.0
-118.3552,34.1661,2.0
-118.3552,34.2164,2.0
-118.3551,34.0249,3.0
-118.3551,34.025,1.0
-118.3551,34.0303,4.0
-118.3551,34.0381,1.0
-118.3551,34.0395,1.0
-118.3551,34.0533,1.0
-118.3551,34.062,1.0
-118.3551,34.2163,1.0
-118.3551,34.2195,2.0
-118.3551,34.2322,1.0
-118.355,34.0436,1.0
-118.355,34.0532,1.0
-118.355,34.0534,1.0
-118.355,34.0569,1.0
-118.355,34.0624,6.0
-118.355,34.0944,17.0
-118.355,34.0962,18.0
-118.355,34.098,36.0
-118.355,34.0981,3.0
-118.355,34.0999,2.0
-118.355,34.1017,8.0
-118.355,34.1035,5.0
-118.355,34.1558,2.0
-118.355,34.1577,3.0
-118.355,34.1595,1.0
-118.355,34.1603,1.0
-118.355,34.2181,1.0
-118.355,34.2758,1.0
-118.3549,34.0249,1.0
-118.3549,34.0255,18.0
-118.3549,34.051,5.0
-118.3549,34.1467,2.0
-118.3549,34.1473,3.0
-118.3549,34.1477,1.0
-118.3549,34.1479,1.0
-118.3549,34.1504,1.0
-118.3549,34.1522,5.0
-118.3549,34.2225,7.0
-118.3548,34.0255,2.0
-118.3548,34.0405,12.0
-118.3548,34.0484,3.0
-118.3548,34.0624,7.0
-118.3548,34.0677,42.0
-118.3548,34.1652,3.0
-118.3548,34.2215,1.0
-118.3547,34.0149,6.0
-118.3547,34.0161,15.0
-118.3547,34.0313,3.0
-118.3547,34.0325,1.0
-118.3547,34.0366,2.0
-118.3547,34.0574,4.0
-118.3547,34.07,4.0
-118.3547,34.084,63.0
-118.3547,34.2215,3.0
-118.3547,34.2237,3.0
-118.3547,34.2249,3.0
-118.3546,34.0055,1.0
-118.3546,34.0161,10.0
-118.3546,34.0173,22.0
-118.3546,34.0183,1.0
-118.3546,34.0394,2.0
-118.3546,34.0395,1.0
-118.3546,34.0605,1.0
-118.3546,34.0642,5.0
-118.3546,34.0644,3.0
-118.3546,34.0649,4.0
-118.3546,34.2189,2.0
-118.3546,34.2643,1.0
-118.3545,34.0293,4.0
-118.3545,34.0325,2.0
-118.3545,34.0464,7.0
-118.3545,34.0545,1.0
-118.3545,34.0962,1.0
-118.3545,34.2092,6.0
-118.3545,34.2772,2.0
-118.3544,34.0404,1.0
-118.3544,34.0415,3.0
-118.3544,34.0687,1.0
-118.3544,34.1304,2.0
-118.3544,34.2184,2.0
-118.3543,34.0264,7.0
-118.3543,34.0298,3.0
-118.3543,34.0761,5.0
-118.3543,34.0762,3.0
-118.3543,34.0766,1.0
-118.3543,34.0782,5.0
-118.3543,34.0783,2.0
-118.3543,34.0802,2.0
-118.3543,34.0818,10.0
-118.3543,34.0837,13.0
-118.3543,34.0853,5.0
-118.3543,34.0854,1.0
-118.3543,34.0871,1.0
-118.3543,34.1192,2.0
-118.3543,34.209,4.0
-118.3542,34.0173,7.0
-118.3542,34.0255,1.0
-118.3542,34.0273,8.0
-118.3542,34.0657,5.0
-118.3542,34.1185,1.0
-118.3542,34.1191,1.0
-118.3542,34.1275,2.0
-118.3542,34.1476,6.0
-118.3542,34.2108,1.0
-118.3542,34.2109,1.0
-118.3542,34.2116,1.0
-118.3542,34.2124,2.0
-118.3542,34.214,1.0
-118.3541,34.0111,1.0
-118.3541,34.0115,5.0
-118.3541,34.0354,3.0
-118.3541,34.0394,1.0
-118.3541,34.0403,1.0
-118.3541,34.0539,1.0
-118.3541,34.0574,5.0
-118.3541,34.059,1.0
-118.3541,34.2152,2.0
-118.354,34.0025,4.0
-118.354,34.0355,2.0
-118.354,34.0414,1.0
-118.354,34.0497,2.0
-118.354,34.059,1.0
-118.354,34.0962,7.0
-118.354,34.1017,8.0
-118.354,34.1189,2.0
-118.354,34.1258,1.0
-118.354,34.13,1.0
-118.354,34.1577,2.0
-118.3539,34.0448,2.0
-118.3539,34.0507,3.0
-118.3539,34.0536,4.0
-118.3539,34.0565,1.0
-118.3539,34.0944,5.0
-118.3539,34.0962,1.0
-118.3539,34.098,7.0
-118.3539,34.1034,1.0
-118.3539,34.154,1.0
-118.3539,34.2321,2.0
-118.3539,34.2322,1.0
-118.3539,34.2659,2.0
-118.3538,34.0311,2.0
-118.3538,34.0443,5.0
-118.3538,34.0447,11.0
-118.3538,34.051,33.0
-118.3538,34.0663,3.0
-118.3538,34.1504,6.0
-118.3538,34.2148,1.0
-118.3537,34.0272,11.0
-118.3537,34.0335,3.0
-118.3537,34.0363,4.0
-118.3537,34.0418,1.0
-118.3537,34.0483,4.0
-118.3537,34.0663,1.0
-118.3537,34.2587,3.0
-118.3537,34.2735,1.0
-118.3537,34.2755,1.0
-118.3537,34.2763,3.0
-118.3536,34.0131,15.0
-118.3536,34.0149,19.0
-118.3536,34.015,4.0
-118.3536,34.0159,17.0
-118.3536,34.0163,19.0
-118.3536,34.0173,13.0
-118.3536,34.0178,1.0
-118.3536,34.0183,13.0
-118.3536,34.0393,2.0
-118.3536,34.0487,2.0
-118.3536,34.0574,11.0
-118.3536,34.0675,16.0
-118.3536,34.0688,2.0
-118.3536,34.1313,3.0
-118.3535,34.0291,5.0
-118.3535,34.0325,1.0
-118.3535,34.0449,1.0
-118.3534,34.003,2.0
-118.3534,34.0059,2.0
-118.3534,34.0325,6.0
-118.3534,34.0606,3.0
-118.3534,34.1035,2.0
-118.3534,34.1522,9.0
-118.3533,34.0067,5.0
-118.3533,34.0255,4.0
-118.3533,34.0259,1.0
-118.3533,34.0837,81.0
-118.3533,34.0853,6.0
-118.3533,34.0871,4.0
-118.3533,34.098,1.0
-118.3532,34.0067,1.0
-118.3532,34.0083,2.0
-118.3532,34.0348,1.0
-118.3532,34.0374,2.0
-118.3532,34.0402,2.0
-118.3532,34.0503,8.0
-118.3532,34.0704,10.0
-118.3532,34.0707,1.0
-118.3532,34.0732,1.0
-118.3532,34.0736,6.0
-118.3532,34.0761,3.0
-118.3532,34.0762,2.0
-118.3532,34.0782,17.0
-118.3532,34.0783,1.0
-118.3532,34.0802,4.0
-118.3532,34.0803,2.0
-118.3532,34.0818,8.0
-118.3532,34.0837,37.0
-118.3532,34.0854,3.0
-118.3531,34.0171,65.0
-118.3531,34.0377,7.0
-118.3531,34.0559,4.0
-118.3531,34.065,1.0
-118.3531,34.0667,5.0
-118.3531,34.0693,1.0
-118.3531,34.1016,2.0
-118.3531,34.1222,1.0
-118.3531,34.1578,1.0
-118.3531,34.2093,1.0
-118.3531,34.2107,1.0
-118.3531,34.214,14.0
-118.3531,34.2181,2.0
-118.3531,34.2182,1.0
-118.353,34.0325,6.0
-118.353,34.0354,1.0
-118.353,34.0475,4.0
-118.353,34.0533,4.0
-118.353,34.0657,1.0
-118.353,34.0693,1.0
-118.353,34.1294,2.0
-118.353,34.2218,3.0
-118.3529,33.9826,2.0
-118.3529,34.0308,1.0
-118.3529,34.044,2.0
-118.3529,34.0441,3.0
-118.3529,34.0477,3.0
-118.3529,34.0962,5.0
-118.3529,34.098,16.0
-118.3529,34.0998,2.0
-118.3529,34.1016,7.0
-118.3529,34.1035,1.0
-118.3529,34.1278,1.0
-118.3529,34.131,5.0
-118.3529,34.1598,1.0
-118.3528,34.0052,1.0
-118.3528,34.0173,13.0
-118.3528,34.0268,7.0
-118.3528,34.0309,3.0
-118.3528,34.033,2.0
-118.3528,34.0412,3.0
-118.3528,34.045,2.0
-118.3528,34.0492,1.0
-118.3528,34.0944,13.0
-118.3528,34.0962,1.0
-118.3528,34.0999,1.0
-118.3528,34.154,3.0
-118.3528,34.1563,3.0
-118.3528,34.1577,1.0
-118.3528,34.1579,1.0
-118.3528,34.2081,3.0
-118.3528,34.2167,2.0
-118.3528,34.2638,1.0
-118.3528,34.2733,2.0
-118.3527,33.988,1.0
-118.3527,34.036,3.0
-118.3527,34.0446,1.0
-118.3527,34.0483,9.0
-118.3527,34.0545,1.0
-118.3527,34.0871,1.0
-118.3527,34.148,2.0
-118.3527,34.1504,1.0
-118.3527,34.1522,6.0
-118.3527,34.2361,3.0
-118.3527,34.2733,1.0
-118.3526,34.0288,3.0
-118.3526,34.0336,2.0
-118.3526,34.0363,3.0
-118.3526,34.0392,8.0
